year,sector,discipline,status,total
2019,higher_education,humanities,green,388
2019,higher_education,humanities,deposited,1
2019,higher_education,humanities,closed,369
2019,higher_education,health_sciences,diamond,133
2019,higher_education,health_sciences,gold,1847
2019,higher_education,health_sciences,hybrid,619
2019,higher_education,health_sciences,hybrid_agreement,351
2019,higher_education,health_sciences,green,1583
2019,higher_education,health_sciences,deposited,4
2019,higher_education,health_sciences,closed,1367
2019,higher_education,natural_sciences_engineering,diamond,282
2019,higher_education,natural_sciences_engineering,gold,2354
2019,higher_education,natural_sciences_engineering,hybrid,742
2019,higher_education,natural_sciences_engineering,hybrid_agreement,564
2019,higher_education,natural_sciences_engineering,green,2736
2019,higher_education,natural_sciences_engineering,deposited,1
2019,higher_education,natural_sciences_engineering,closed,1801
2019,higher_education,social_science,diamond,407
2019,higher_education,social_science,gold,378
2019,higher_education,social_science,hybrid,198
2019,higher_education,social_science,hybrid_agreement,179
2019,higher_education,social_science,green,1124
2019,higher_education,social_science,deposited,1
2019,higher_education,social_science,closed,903
2020,archives_libraries_museums,all,diamond,8
2020,archives_libraries_museums,all,hybrid,1
2020,archives_libraries_museums,all,hybrid_agreement,1
2020,archives_libraries_museums,all,green,2
2020,archives_libraries_museums,all,closed,8
2020,archives_libraries_museums,humanities,diamond,7
2020,archives_libraries_museums,humanities,hybrid,1
2020,archives_libraries_museums,humanities,green,1
2020,archives_libraries_museums,humanities,closed,2
2020,archives_libraries_museums,social_science,diamond,1
2020,archives_libraries_museums,social_science,hybrid_agreement,1
2020,archives_libraries_museums,social_science,closed,2
2020,all,all,diamond,1475
2020,all,all,gold,6600
2020,all,all,hybrid,2261
2020,all,all,hybrid_agreement,3820
2020,all,all,green,5417
2020,all,all,deposited,34
2020,all,all,closed,4838
2020,all,humanities,diamond,396
2020,all,humanities,gold,160
2020,all,humanities,hybrid,58
2020,all,humanities,hybrid_agreement,202
2020,all,humanities,green,253
2020,all,humanities,deposited,2
2020,all,humanities,closed,338
2020,all,health_sciences,diamond,187
2020,all,health_sciences,gold,2470
2020,all,health_sciences,hybrid,854
2020,all,health_sciences,hybrid_agreement,1171
2020,all,health_sciences,green,1304
2020,all,health_sciences,deposited,2
2020,all,health_sciences,closed,1417
2020,all,natural_sciences_engineering,diamond,317
2020,all,natural_sciences_engineering,gold,3369
2020,all,natural_sciences_engineering,hybrid,1021
2020,all,natural_sciences_engineering,hybrid_agreement,1611
2020,all,natural_sciences_engineering,green,2522
2020,all,natural_sciences_engineering,deposited,12
2020,all,natural_sciences_engineering,closed,1854
2020,all,social_science,diamond,575
2020,all,social_science,gold,498
2020,all,social_science,hybrid,297
2020,all,social_science,hybrid_agreement,836
2020,all,social_science,green,876
2020,all,social_science,deposited,4
2020,all,social_science,closed,819
2020,health,all,diamond,94
2020,health,all,gold,1686
2020,health,all,hybrid,507
2020,health,all,hybrid_agreement,723
2020,health,all,green,710
2020,health,all,deposited,2
2020,health,all,closed,826
2020,health,humanities,diamond,2
2020,health,humanities,gold,1
2020,health,humanities,hybrid_agreement,1
2020,health,humanities,closed,2
2020,health,health_sciences,diamond,88
2020,health,health_sciences,gold,1285
2020,health,health_sciences,hybrid,461
2020,health,health_sciences,hybrid_agreement,669
2020,health,health_sciences,green,641
2020,health,health_sciences,deposited,1
2020,health,health_sciences,closed,750
2020,health,natural_sciences_engineering,diamond,2
2020,health,natural_sciences_engineering,gold,358
2020,health,natural_sciences_engineering,hybrid,40
2020,health,natural_sciences_engineering,hybrid_agreement,29
2020,health,natural_sciences_engineering,green,52
2020,health,natural_sciences_engineering,closed,45
2020,health,social_science,diamond,2
2020,health,social_science,gold,42
2020,health,social_science,hybrid,6
2020,health,social_science,hybrid_agreement,24
2020,health,social_science,green,7
2020,health,social_science,closed,19
2020,institute,all,diamond,230
2020,institute,all,gold,1453
2020,institute,all,hybrid,575
2020,institute,all,hybrid_agreement,899
2020,institute,all,green,1013
2020,institute,all,deposited,2
2020,institute,all,closed,871
2020,institute,humanities,diamond,24
2020,institute,humanities,gold,4
2020,institute,humanities,hybrid,6
2020,institute,humanities,hybrid_agreement,10
2020,institute,humanities,green,20
2020,institute,humanities,closed,20
2020,institute,health_sciences,diamond,53
2020,institute,health_sciences,gold,389
2020,institute,health_sciences,hybrid,144
2020,institute,health_sciences,hybrid_agreement,196
2020,institute,health_sciences,green,208
2020,institute,health_sciences,closed,137
2020,institute,natural_sciences_engineering,diamond,85
2020,institute,natural_sciences_engineering,gold,977
2020,institute,natural_sciences_engineering,hybrid,329
2020,institute,natural_sciences_engineering,hybrid_agreement,585
2020,institute,natural_sciences_engineering,green,522
2020,institute,natural_sciences_engineering,deposited,1
2020,institute,natural_sciences_engineering,closed,499
2020,institute,social_science,diamond,68
2020,institute,social_science,gold,77
2020,institute,social_science,hybrid,92
2020,institute,social_science,hybrid_agreement,108
2020,institute,social_science,green,139
2020,institute,social_science,deposited,1
2020,institute,social_science,closed,124
2020,other,all,diamond,3
2020,other,all,gold,1
2020,other,all,hybrid,6
2020,other,all,hybrid_agreement,13
2020,other,all,green,14
2020,other,all,closed,23
2020,other,health_sciences,hybrid_agreement,2
2020,other,health_sciences,green,2
2020,other,natural_sciences_engineering,hybrid,1
2020,other,natural_sciences_engineering,hybrid_agreement,1
2020,other,natural_sciences_engineering,green,4
2020,other,natural_sciences_engineering,closed,3
2020,other,social_science,diamond,3
2020,other,social_science,gold,1
2020,other,social_science,hybrid,5
2020,other,social_science,hybrid_agreement,10
2020,other,social_science,green,8
2020,other,social_science,closed,19
2020,higher_education,all,diamond,1317
2020,higher_education,all,gold,5662
2020,higher_education,all,hybrid,1811
2020,higher_education,all,hybrid_agreement,3502
2020,higher_education,all,green,4853
2020,higher_education,all,deposited,34
2020,higher_education,all,closed,3913
2020,higher_education,humanities,diamond,377
2020,higher_education,humanities,gold,158
2020,higher_education,humanities,hybrid,54
2020,higher_education,humanities,hybrid_agreement,197
2020,higher_education,humanities,green,242
2020,higher_education,humanities,deposited,2
2020,higher_education,humanities,closed,320
2020,higher_education,health_sciences,diamond,145
2020,higher_education,health_sciences,gold,2159
2020,higher_education,health_sciences,hybrid,688
2020,higher_education,health_sciences,hybrid_agreement,1094
2020,higher_education,health_sciences,green,1109
2020,higher_education,health_sciences,deposited,2
2020,higher_education,health_sciences,closed,1075
2020,higher_education,natural_sciences_engineering,diamond,265
2020,higher_education,natural_sciences_engineering,gold,2796
2020,higher_education,natural_sciences_engineering,hybrid,811
2020,higher_education,natural_sciences_engineering,hybrid_agreement,1417
2020,higher_education,natural_sciences_engineering,green,2288
2020,higher_education,natural_sciences_engineering,deposited,12
2020,higher_education,natural_sciences_engineering,closed,1470
2020,higher_education,social_science,diamond,530
2020,higher_education,social_science,gold,448
2020,higher_education,social_science,hybrid,227
2020,higher_education,social_science,hybrid_agreement,794
2020,higher_education,social_science,green,805
2020,higher_education,social_science,deposited,4
2020,higher_education,social_science,closed,713
2021,archives_libraries_museums,all,diamond,20
2021,archives_libraries_museums,all,gold,4
2021,archives_libraries_museums,all,hybrid_agreement,3
2021,archives_libraries_museums,all,green,5
2021,archives_libraries_museums,all,closed,13
2021,archives_libraries_museums,humanities,diamond,16
2021,archives_libraries_museums,humanities,gold,1
2021,archives_libraries_museums,humanities,hybrid_agreement,1
2021,archives_libraries_museums,humanities,green,3
2021,archives_libraries_museums,humanities,closed,6
2021,archives_libraries_museums,health_sciences,diamond,1
2021,archives_libraries_museums,health_sciences,gold,2
2021,archives_libraries_museums,natural_sciences_engineering,diamond,1
2021,archives_libraries_museums,natural_sciences_engineering,gold,1
2021,archives_libraries_museums,natural_sciences_engineering,hybrid_agreement,2
2021,archives_libraries_museums,natural_sciences_engineering,green,1
2021,archives_libraries_museums,social_science,diamond,2
2021,archives_libraries_museums,social_science,green,1
2021,all,all,diamond,1508
2021,all,all,gold,8055
2021,all,all,hybrid,2994
2021,all,all,hybrid_agreement,4638
2021,all,all,green,4783
2021,all,all,deposited,32
2021,all,all,closed,4779
2021,all,humanities,diamond,432
2021,all,humanities,gold,178
2021,all,humanities,hybrid,65
2021,all,humanities,hybrid_agreement,280
2021,all,humanities,green,256
2021,all,humanities,deposited,1
2021,all,humanities,closed,297
2021,all,health_sciences,diamond,193
2021,all,health_sciences,gold,3151
2021,all,health_sciences,hybrid,1061
2021,all,health_sciences,hybrid_agreement,1397
2021,all,health_sciences,green,1098
2021,all,health_sciences,deposited,5
2021,all,health_sciences,closed,1404
2021,all,natural_sciences_engineering,diamond,335
2021,all,natural_sciences_engineering,gold,3988
2021,all,natural_sciences_engineering,hybrid,1455
2021,all,natural_sciences_engineering,hybrid_agreement,1876
2021,all,natural_sciences_engineering,green,2213
2021,all,natural_sciences_engineering,deposited,19
2021,all,natural_sciences_engineering,closed,1843
2021,all,social_science,diamond,548
2021,all,social_science,gold,696
2021,all,social_science,hybrid,366
2021,all,social_science,hybrid_agreement,1085
2021,all,social_science,green,820
2021,all,social_science,deposited,1
2021,all,social_science,closed,838
2021,health,all,diamond,122
2021,health,all,gold,2059
2021,health,all,hybrid,614
2021,health,all,hybrid_agreement,911
2021,health,all,green,552
2021,health,all,deposited,2
2021,health,all,closed,831
2021,health,humanities,diamond,6
2021,health,humanities,gold,4
2021,health,humanities,hybrid,1
2021,health,humanities,hybrid_agreement,3
2021,health,humanities,green,2
2021,health,humanities,closed,2
2021,health,health_sciences,diamond,99
2021,health,health_sciences,gold,1595
2021,health,health_sciences,hybrid,559
2021,health,health_sciences,hybrid_agreement,834
2021,health,health_sciences,green,500
2021,health,health_sciences,deposited,2
2021,health,health_sciences,closed,778
2021,health,natural_sciences_engineering,diamond,7
2021,health,natural_sciences_engineering,gold,406
2021,health,natural_sciences_engineering,hybrid,48
2021,health,natural_sciences_engineering,hybrid_agreement,34
2021,health,natural_sciences_engineering,green,36
2021,health,natural_sciences_engineering,closed,28
2021,health,social_science,diamond,10
2021,health,social_science,gold,54
2021,health,social_science,hybrid,6
2021,health,social_science,hybrid_agreement,40
2021,health,social_science,green,10
2021,health,social_science,closed,23
2021,institute,all,diamond,189
2021,institute,all,gold,1862
2021,institute,all,hybrid,717
2021,institute,all,hybrid_agreement,1089
2021,institute,all,green,869
2021,institute,all,deposited,4
2021,institute,all,closed,782
2021,institute,humanities,diamond,16
2021,institute,humanities,gold,5
2021,institute,humanities,hybrid,5
2021,institute,humanities,hybrid_agreement,13
2021,institute,humanities,green,15
2021,institute,humanities,closed,11
2021,institute,health_sciences,diamond,41
2021,institute,health_sciences,gold,529
2021,institute,health_sciences,hybrid,162
2021,institute,health_sciences,hybrid_agreement,252
2021,institute,health_sciences,green,157
2021,institute,health_sciences,deposited,3
2021,institute,health_sciences,closed,128
2021,institute,natural_sciences_engineering,diamond,64
2021,institute,natural_sciences_engineering,gold,1186
2021,institute,natural_sciences_engineering,hybrid,447
2021,institute,natural_sciences_engineering,hybrid_agreement,665
2021,institute,natural_sciences_engineering,green,455
2021,institute,natural_sciences_engineering,deposited,1
2021,institute,natural_sciences_engineering,closed,455
2021,institute,social_science,diamond,68
2021,institute,social_science,gold,140
2021,institute,social_science,hybrid,92
2021,institute,social_science,hybrid_agreement,159
2021,institute,social_science,green,128
2021,institute,social_science,closed,117
2021,other,all,diamond,2
2021,other,all,gold,4
2021,other,all,hybrid,5
2021,other,all,hybrid_agreement,19
2021,other,all,green,22
2021,other,all,closed,5
2021,other,humanities,green,1
2021,other,health_sciences,gold,1
2021,other,health_sciences,hybrid,1
2021,other,health_sciences,hybrid_agreement,2
2021,other,natural_sciences_engineering,hybrid_agreement,1
2021,other,natural_sciences_engineering,green,2
2021,other,social_science,diamond,2
2021,other,social_science,gold,3
2021,other,social_science,hybrid,4
2021,other,social_science,hybrid_agreement,16
2021,other,social_science,green,19
2021,other,social_science,closed,5
2021,higher_education,all,diamond,1355
2021,higher_education,all,gold,6838
2021,higher_education,all,hybrid,2425
2021,higher_education,all,hybrid_agreement,4247
2021,higher_education,all,green,4263
2021,higher_education,all,deposited,31
2021,higher_education,all,closed,3836
2021,higher_education,humanities,diamond,409
2021,higher_education,humanities,gold,174
2021,higher_education,humanities,hybrid,62
2021,higher_education,humanities,hybrid_agreement,277
2021,higher_education,humanities,green,247
2021,higher_education,humanities,deposited,1
2021,higher_education,humanities,closed,282
2021,higher_education,health_sciences,diamond,149
2021,higher_education,health_sciences,gold,2733
2021,higher_education,health_sciences,hybrid,825
2021,higher_education,health_sciences,hybrid_agreement,1307
2021,higher_education,health_sciences,green,946
2021,higher_education,health_sciences,deposited,4
2021,higher_education,health_sciences,closed,1001
2021,higher_education,natural_sciences_engineering,diamond,288
2021,higher_education,natural_sciences_engineering,gold,3281
2021,higher_education,natural_sciences_engineering,hybrid,1203
2021,higher_education,natural_sciences_engineering,hybrid_agreement,1642
2021,higher_education,natural_sciences_engineering,green,1989
2021,higher_education,natural_sciences_engineering,deposited,19
2021,higher_education,natural_sciences_engineering,closed,1477
2021,higher_education,social_science,diamond,509
2021,higher_education,social_science,gold,608
2021,higher_education,social_science,hybrid,295
2021,higher_education,social_science,hybrid_agreement,1021
2021,higher_education,social_science,green,736
2021,higher_education,social_science,deposited,1
2021,higher_education,social_science,closed,746
2022,archives_libraries_museums,all,diamond,14
2022,archives_libraries_museums,all,gold,2
2022,archives_libraries_museums,all,hybrid,3
2022,archives_libraries_museums,all,hybrid_agreement,1
2022,archives_libraries_museums,all,green,6
2022,archives_libraries_museums,all,closed,17
2022,archives_libraries_museums,humanities,diamond,12
2022,archives_libraries_museums,humanities,hybrid,1
2022,archives_libraries_museums,humanities,hybrid_agreement,1
2022,archives_libraries_museums,humanities,green,6
2022,archives_libraries_museums,humanities,closed,8
2022,archives_libraries_museums,natural_sciences_engineering,gold,1
2022,archives_libraries_museums,natural_sciences_engineering,hybrid,1
2022,archives_libraries_museums,natural_sciences_engineering,closed,1
2022,archives_libraries_museums,social_science,diamond,2
2022,archives_libraries_museums,social_science,gold,1
2022,archives_libraries_museums,social_science,closed,1
2022,all,all,diamond,1494
2022,all,all,gold,8302
2022,all,all,hybrid,3228
2022,all,all,hybrid_agreement,4419
2022,all,all,green,3795
2022,all,all,deposited,47
2022,all,all,closed,4042
2022,all,humanities,diamond,406
2022,all,humanities,gold,171
2022,all,humanities,hybrid,87
2022,all,humanities,hybrid_agreement,297
2022,all,humanities,green,205
2022,all,humanities,deposited,7
2022,all,humanities,closed,289
2022,all,health_sciences,diamond,174
2022,all,health_sciences,gold,3275
2022,all,health_sciences,hybrid,1119
2022,all,health_sciences,hybrid_agreement,1311
2022,all,health_sciences,green,898
2022,all,health_sciences,deposited,2
2022,all,health_sciences,closed,971
2022,all,natural_sciences_engineering,diamond,331
2022,all,natural_sciences_engineering,gold,4009
2022,all,natural_sciences_engineering,hybrid,1416
2022,all,natural_sciences_engineering,hybrid_agreement,1716
2022,all,natural_sciences_engineering,green,1720
2022,all,natural_sciences_engineering,deposited,27
2022,all,natural_sciences_engineering,closed,1656
2022,all,social_science,diamond,583
2022,all,social_science,gold,770
2022,all,social_science,hybrid,532
2022,all,social_science,hybrid_agreement,1094
2022,all,social_science,green,651
2022,all,social_science,deposited,4
2022,all,social_science,closed,703
2022,health,all,diamond,96
2022,health,all,gold,2109
2022,health,all,hybrid,636
2022,health,all,hybrid_agreement,863
2022,health,all,green,512
2022,health,all,deposited,2
2022,health,all,closed,615
2022,health,humanities,diamond,3
2022,health,humanities,gold,3
2022,health,humanities,hybrid,2
2022,health,humanities,hybrid_agreement,5
2022,health,humanities,green,3
2022,health,humanities,closed,1
2022,health,health_sciences,diamond,78
2022,health,health_sciences,gold,1650
2022,health,health_sciences,hybrid,558
2022,health,health_sciences,hybrid_agreement,787
2022,health,health_sciences,green,454
2022,health,health_sciences,deposited,1
2022,health,health_sciences,closed,558
2022,health,natural_sciences_engineering,diamond,2
2022,health,natural_sciences_engineering,gold,410
2022,health,natural_sciences_engineering,hybrid,64
2022,health,natural_sciences_engineering,hybrid_agreement,43
2022,health,natural_sciences_engineering,green,43
2022,health,natural_sciences_engineering,closed,27
2022,health,social_science,diamond,13
2022,health,social_science,gold,45
2022,health,social_science,hybrid,6
2022,health,social_science,hybrid_agreement,28
2022,health,social_science,green,10
2022,health,social_science,deposited,1
2022,health,social_science,closed,18
2022,institute,all,diamond,197
2022,institute,all,gold,1858
2022,institute,all,hybrid,748
2022,institute,all,hybrid_agreement,1035
2022,institute,all,green,697
2022,institute,all,deposited,1
2022,institute,all,closed,646
2022,institute,humanities,diamond,23
2022,institute,humanities,gold,9
2022,institute,humanities,hybrid,6
2022,institute,humanities,hybrid_agreement,15
2022,institute,humanities,green,10
2022,institute,humanities,closed,12
2022,institute,health_sciences,diamond,35
2022,institute,health_sciences,gold,584
2022,institute,health_sciences,hybrid,196
2022,institute,health_sciences,hybrid_agreement,248
2022,institute,health_sciences,green,139
2022,institute,health_sciences,closed,96
2022,institute,natural_sciences_engineering,diamond,54
2022,institute,natural_sciences_engineering,gold,1119
2022,institute,natural_sciences_engineering,hybrid,428
2022,institute,natural_sciences_engineering,hybrid_agreement,595
2022,institute,natural_sciences_engineering,green,361
2022,institute,natural_sciences_engineering,closed,360
2022,institute,social_science,diamond,85
2022,institute,social_science,gold,134
2022,institute,social_science,hybrid,104
2022,institute,social_science,hybrid_agreement,177
2022,institute,social_science,green,102
2022,institute,social_science,deposited,1
2022,institute,social_science,closed,109
2022,other,all,diamond,6
2022,other,all,gold,5
2022,other,all,hybrid,5
2022,other,all,hybrid_agreement,10
2022,other,all,green,18
2022,other,all,closed,14
2022,other,health_sciences,gold,2
2022,other,health_sciences,hybrid_agreement,1
2022,other,health_sciences,closed,1
2022,other,natural_sciences_engineering,hybrid,1
2022,other,natural_sciences_engineering,hybrid_agreement,1
2022,other,natural_sciences_engineering,green,4
2022,other,natural_sciences_engineering,closed,2
2022,other,social_science,diamond,6
2022,other,social_science,gold,3
2022,other,social_science,hybrid,3
2022,other,social_science,hybrid_agreement,8
2022,other,social_science,green,14
2022,other,social_science,closed,11
2022,higher_education,all,diamond,1358
2022,higher_education,all,gold,7140
2022,higher_education,all,hybrid,2604
2022,higher_education,all,hybrid_agreement,4109
2022,higher_education,all,green,3372
2022,higher_education,all,deposited,47
2022,higher_education,all,closed,3321
2022,higher_education,humanities,diamond,383
2022,higher_education,humanities,gold,167
2022,higher_education,humanities,hybrid,80
2022,higher_education,humanities,hybrid_agreement,293
2022,higher_education,humanities,green,198
2022,higher_education,humanities,deposited,7
2022,higher_education,humanities,closed,277
2022,higher_education,health_sciences,diamond,136
2022,higher_education,health_sciences,gold,2848
2022,higher_education,health_sciences,hybrid,853
2022,higher_education,health_sciences,hybrid_agreement,1243
2022,higher_education,health_sciences,green,753
2022,higher_education,health_sciences,deposited,2
2022,higher_education,health_sciences,closed,685
2022,higher_education,natural_sciences_engineering,diamond,301
2022,higher_education,natural_sciences_engineering,gold,3366
2022,higher_education,natural_sciences_engineering,hybrid,1159
2022,higher_education,natural_sciences_engineering,hybrid_agreement,1536
2022,higher_education,natural_sciences_engineering,green,1550
2022,higher_education,natural_sciences_engineering,deposited,27
2022,higher_education,natural_sciences_engineering,closed,1369
2022,higher_education,social_science,diamond,538
2022,higher_education,social_science,gold,692
2022,higher_education,social_science,hybrid,448
2022,higher_education,social_science,hybrid_agreement,1036
2022,higher_education,social_science,green,584
2022,higher_education,social_science,deposited,4
2022,higher_education,social_science,closed,618
2023,archives_libraries_museums,all,diamond,25
2023,archives_libraries_museums,all,gold,5
2023,archives_libraries_museums,all,hybrid_agreement,4
2023,archives_libraries_museums,all,green,12
2023,archives_libraries_museums,all,deposited,1
2023,archives_libraries_museums,all,closed,16
2023,archives_libraries_museums,humanities,diamond,24
2023,archives_libraries_museums,humanities,gold,3
2023,archives_libraries_museums,humanities,hybrid_agreement,2
2023,archives_libraries_museums,humanities,green,6
2023,archives_libraries_museums,humanities,deposited,1
2023,archives_libraries_museums,humanities,closed,5
2023,archives_libraries_museums,health_sciences,gold,1
2023,archives_libraries_museums,natural_sciences_engineering,gold,1
2023,archives_libraries_museums,natural_sciences_engineering,hybrid_agreement,1
2023,archives_libraries_museums,natural_sciences_engineering,green,1
2023,archives_libraries_museums,natural_sciences_engineering,closed,1
2023,archives_libraries_museums,social_science,diamond,1
2023,archives_libraries_museums,social_science,hybrid_agreement,1
2023,archives_libraries_museums,social_science,closed,2
2023,all,all,diamond,1693
2023,all,all,gold,8281
2023,all,all,hybrid,3622
2023,all,all,hybrid_agreement,4829
2023,all,all,green,3196
2023,all,all,deposited,80
2023,all,all,closed,3597
2023,all,humanities,diamond,465
2023,all,humanities,gold,217
2023,all,humanities,hybrid,135
2023,all,humanities,hybrid_agreement,283
2023,all,humanities,green,192
2023,all,humanities,deposited,2
2023,all,humanities,closed,293
2023,all,health_sciences,diamond,166
2023,all,health_sciences,gold,3098
2023,all,health_sciences,hybrid,1333
2023,all,health_sciences,hybrid_agreement,1464
2023,all,health_sciences,green,693
2023,all,health_sciences,deposited,2
2023,all,health_sciences,closed,797
2023,all,natural_sciences_engineering,diamond,487
2023,all,natural_sciences_engineering,gold,4106
2023,all,natural_sciences_engineering,hybrid,1478
2023,all,natural_sciences_engineering,hybrid_agreement,1845
2023,all,natural_sciences_engineering,green,1437
2023,all,natural_sciences_engineering,deposited,54
2023,all,natural_sciences_engineering,closed,1469
2023,all,social_science,diamond,575
2023,all,social_science,gold,778
2023,all,social_science,hybrid,596
2023,all,social_science,hybrid_agreement,1236
2023,all,social_science,green,517
2023,all,social_science,deposited,8
2023,all,social_science,closed,583
2023,health,all,diamond,108
2023,health,all,gold,2031
2023,health,all,hybrid,729
2023,health,all,hybrid_agreement,906
2023,health,all,green,399
2023,health,all,closed,449
2023,health,humanities,diamond,5
2023,health,humanities,gold,1
2023,health,humanities,hybrid,1
2023,health,humanities,hybrid_agreement,2
2023,health,humanities,closed,3
2023,health,health_sciences,diamond,82
2023,health,health_sciences,gold,1587
2023,health,health_sciences,hybrid,668
2023,health,health_sciences,hybrid_agreement,845
2023,health,health_sciences,green,351
2023,health,health_sciences,closed,404
2023,health,natural_sciences_engineering,diamond,6
2023,health,natural_sciences_engineering,gold,385
2023,health,natural_sciences_engineering,hybrid,46
2023,health,natural_sciences_engineering,hybrid_agreement,24
2023,health,natural_sciences_engineering,green,35
2023,health,natural_sciences_engineering,closed,24
2023,health,social_science,diamond,15
2023,health,social_science,gold,58
2023,health,social_science,hybrid,14
2023,health,social_science,hybrid_agreement,35
2023,health,social_science,green,9
2023,health,social_science,closed,13
2023,institute,all,diamond,208
2023,institute,all,gold,1846
2023,institute,all,hybrid,818
2023,institute,all,hybrid_agreement,1107
2023,institute,all,green,603
2023,institute,all,deposited,14
2023,institute,all,closed,559
2023,institute,humanities,diamond,22
2023,institute,humanities,gold,19
2023,institute,humanities,hybrid,10
2023,institute,humanities,hybrid_agreement,15
2023,institute,humanities,green,9
2023,institute,humanities,closed,10
2023,institute,health_sciences,diamond,38
2023,institute,health_sciences,gold,476
2023,institute,health_sciences,hybrid,208
2023,institute,health_sciences,hybrid_agreement,285
2023,institute,health_sciences,green,98
2023,institute,health_sciences,closed,73
2023,institute,natural_sciences_engineering,diamond,62
2023,institute,natural_sciences_engineering,gold,1197
2023,institute,natural_sciences_engineering,hybrid,435
2023,institute,natural_sciences_engineering,hybrid_agreement,622
2023,institute,natural_sciences_engineering,green,330
2023,institute,natural_sciences_engineering,deposited,8
2023,institute,natural_sciences_engineering,closed,327
2023,institute,social_science,diamond,86
2023,institute,social_science,gold,138
2023,institute,social_science,hybrid,149
2023,institute,social_science,hybrid_agreement,185
2023,institute,social_science,green,74
2023,institute,social_science,deposited,3
2023,institute,social_science,closed,84
2023,other,all,gold,6
2023,other,all,hybrid,4
2023,other,all,hybrid_agreement,21
2023,other,all,green,16
2023,other,all,closed,7
2023,other,humanities,hybrid_agreement,1
2023,other,health_sciences,gold,3
2023,other,health_sciences,hybrid,1
2023,other,health_sciences,hybrid_agreement,1
2023,other,health_sciences,green,1
2023,other,natural_sciences_engineering,gold,1
2023,other,natural_sciences_engineering,hybrid_agreement,3
2023,other,natural_sciences_engineering,green,1
2023,other,social_science,gold,2
2023,other,social_science,hybrid,3
2023,other,social_science,hybrid_agreement,16
2023,other,social_science,green,13
2023,other,social_science,closed,7
2023,higher_education,all,diamond,1524
2023,higher_education,all,gold,7092
2023,higher_education,all,hybrid,2898
2023,higher_education,all,hybrid_agreement,4462
2023,higher_education,all,green,2821
2023,higher_education,all,deposited,80
2023,higher_education,all,closed,3036
2023,higher_education,humanities,diamond,433
2023,higher_education,humanities,gold,210
2023,higher_education,humanities,hybrid,128
2023,higher_education,humanities,hybrid_agreement,273
2023,higher_education,humanities,green,182
2023,higher_education,humanities,deposited,2
2023,higher_education,humanities,closed,282
2023,higher_education,health_sciences,diamond,130
2023,higher_education,health_sciences,gold,2717
2023,higher_education,health_sciences,hybrid,1037
2023,higher_education,health_sciences,hybrid_agreement,1387
2023,higher_education,health_sciences,green,579
2023,higher_education,health_sciences,deposited,2
2023,higher_education,health_sciences,closed,612
2023,higher_education,natural_sciences_engineering,diamond,437
2023,higher_education,natural_sciences_engineering,gold,3405
2023,higher_education,natural_sciences_engineering,hybrid,1175
2023,higher_education,natural_sciences_engineering,hybrid_agreement,1643
2023,higher_education,natural_sciences_engineering,green,1287
2023,higher_education,natural_sciences_engineering,deposited,54
2023,higher_education,natural_sciences_engineering,closed,1231
2023,higher_education,social_science,diamond,524
2023,higher_education,social_science,gold,687
2023,higher_education,social_science,hybrid,487
2023,higher_education,social_science,hybrid_agreement,1158
2023,higher_education,social_science,green,464
2023,higher_education,social_science,deposited,8
2023,higher_education,social_science,closed,512
2024,archives_libraries_museums,all,diamond,17
2024,archives_libraries_museums,all,gold,4
2024,archives_libraries_museums,all,hybrid,3
2024,archives_libraries_museums,all,hybrid_agreement,2
2024,archives_libraries_museums,all,green,9
2024,archives_libraries_museums,all,closed,8
2024,archives_libraries_museums,humanities,diamond,16
2024,archives_libraries_museums,humanities,gold,1
2024,archives_libraries_museums,humanities,hybrid,3
2024,archives_libraries_museums,humanities,hybrid_agreement,1
2024,archives_libraries_museums,humanities,green,3
2024,archives_libraries_museums,humanities,closed,5
2024,archives_libraries_museums,health_sciences,hybrid_agreement,1
2024,archives_libraries_museums,natural_sciences_engineering,diamond,1
2024,archives_libraries_museums,natural_sciences_engineering,gold,2
2024,archives_libraries_museums,natural_sciences_engineering,green,2
2024,archives_libraries_museums,social_science,gold,1
2024,archives_libraries_museums,social_science,green,1
2024,all,all,diamond,1741
2024,all,all,gold,8211
2024,all,all,hybrid,3812
2024,all,all,hybrid_agreement,5124
2024,all,all,green,2604
2024,all,all,deposited,97
2024,all,all,closed,3515
2024,all,humanities,diamond,430
2024,all,humanities,gold,196
2024,all,humanities,hybrid,122
2024,all,humanities,hybrid_agreement,328
2024,all,humanities,green,144
2024,all,humanities,deposited,8
2024,all,humanities,closed,249
2024,all,health_sciences,diamond,214
2024,all,health_sciences,gold,3103
2024,all,health_sciences,hybrid,1364
2024,all,health_sciences,hybrid_agreement,1511
2024,all,health_sciences,green,631
2024,all,health_sciences,deposited,8
2024,all,health_sciences,closed,805
2024,all,natural_sciences_engineering,diamond,478
2024,all,natural_sciences_engineering,gold,4082
2024,all,natural_sciences_engineering,hybrid,1632
2024,all,natural_sciences_engineering,hybrid_agreement,1954
2024,all,natural_sciences_engineering,green,1104
2024,all,natural_sciences_engineering,deposited,57
2024,all,natural_sciences_engineering,closed,1462
2024,all,social_science,diamond,619
2024,all,social_science,gold,795
2024,all,social_science,hybrid,593
2024,all,social_science,hybrid_agreement,1330
2024,all,social_science,green,439
2024,all,social_science,deposited,12
2024,all,social_science,closed,618
2024,health,all,diamond,120
2024,health,all,gold,2138
